billid,customerid,monthid,billedamount
100546,706,20172,2403
100547,286,20172,15853
100548,364,20172,19020
100549,13,20172,3415
100550,105,20172,1637
100551,285,20172,17233
100552,496,20172,11098
100553,103,20172,8302
100554,741,20172,9557
100555,538,20172,9199
100556,780,20172,13745
100557,311,20172,7817
100558,710,20172,6962
100559,434,20172,13595
100560,974,20172,19698
100561,924,20172,12690
100562,636,20172,12499
100563,268,20172,17213
100564,833,20172,2676
100565,433,20172,7248
100566,38,20172,19905
100567,109,20172,15596
100568,362,20172,12141
100569,711,20172,11355
100570,197,20172,19901
100571,497,20172,10080
100572,317,20172,12533
100573,537,20172,14749
100574,536,20172,4420
100575,56,20172,3775
100576,854,20172,3673
100577,269,20172,18920
100578,147,20172,18231
100579,853,20172,4365
100580,495,20172,9055
100581,418,20172,15909
100582,73,20172,16772
100583,198,20172,15158
100584,361,20172,15908
100585,98,20172,232
100586,708,20172,7132
100587,236,20172,5059
100588,121,20172,4526
100589,535,20172,11867
100590,539,20172,8879
100591,267,20172,14861
100592,363,20172,16233
100593,340,20172,17899
100594,709,20172,12440
100595,184,20172,11409
100596,832,20172,16565
100597,790,20172,13982
100598,712,20172,16032
100599,617,20172,4900
100600,183,20172,5951
100601,961,20172,18809
100602,791,20172,14533
100603,110,20172,16954
100604,72,20172,13349
100605,76,20172,18183
100606,983,20172,2386
100607,546,20172,8103
100608,265,20172,7634
100609,24,20172,12493
100610,416,20172,8333
100611,288,20172,6887
100612,270,20172,5212
100613,532,20172,5206
100614,835,20172,10526
100615,490,20172,9939
100616,885,20172,11574
100617,545,20172,15360
100618,640,20172,9508
100619,226,20172,7110
100620,745,20172,15757
100621,964,20172,19494
100622,828,20172,4955
100623,921,20172,19745
100624,613,20172,19562
100625,619,20172,12114
100626,369,20172,11465
100627,792,20172,8515
100628,182,20172,12452
100629,641,20172,263
100630,264,20172,8414
100631,988,20172,12207
100632,371,20172,13496
100633,139,20172,972
100634,938,20172,9250
100635,896,20172,9296
100636,547,20172,14003
100637,438,20172,8867
100638,746,20172,10818
100639,827,20172,7846
100640,66,20172,521
100641,370,20172,19238
100642,309,20172,752
100643,41,20172,19549
100644,201,20172,1806
100645,500,20172,13760
100646,701,20172,17228
100647,858,20172,18653
100648,926,20172,10478
100649,489,20172,8502
100650,169,20172,9843
100651,337,20172,4510
100652,702,20172,7314
100653,852,20172,14136
100654,719,20172,13980
100655,6,20172,9737
100656,981,20172,12368
100657,744,20172,2391
100658,704,20172,10869
100659,148,20172,19765
100660,367,20172,19923
100661,922,20172,13477
100662,639,20172,8028
100663,543,20172,1115
100664,499,20172,4523
100665,284,20172,5901
100666,436,20172,19616
100667,417,20172,1749
100668,542,20172,11672
100669,995,20172,5919
100670,310,20172,4497
100671,185,20172,19117
100672,856,20172,912
100673,90,20172,11474
100674,199,20172,13234
100675,894,20172,19841
100676,705,20172,14274
100677,5,20172,10674
100678,50,20172,9213
100679,266,20172,4240
100680,614,20172,4648
100681,318,20172,16038
100682,168,20172,1651
100683,739,20172,17241
100684,200,20172,2302
100685,420,20172,8763
100686,703,20172,9819
100687,100,20172,9085
100688,936,20172,19974
100689,533,20172,11838
100690,857,20172,6886
100691,491,20172,14247
100692,987,20172,18009
100693,437,20172,9974
100694,789,20172,13169
100695,341,20172,6333
100696,368,20172,2051
100697,360,20172,4955
100698,338,20172,7742
100699,544,20172,7218
100700,714,20172,17976
100701,237,20172,4690
100702,287,20172,17751
100703,146,20172,7369
100704,492,20172,1471
100705,829,20172,9593
100706,778,20172,12519
100707,621,20172,4766
100708,679,20172,10057
100709,508,20172,10383
100710,446,20172,13511
100711,27,20172,14933
100712,787,20172,923
100713,992,20172,14849
100714,294,20172,15002
100715,353,20172,10968
100716,133,20172,17116
100717,62,20172,6526
100718,522,20172,10671
100719,868,20172,11715
100720,569,20172,907
100721,630,20172,14685
100722,143,20172,2627
100723,84,20172,225
100724,648,20172,16929
100725,32,20172,17735
100726,839,20172,10779
100727,211,20172,16173
100728,566,20172,11296
100729,881,20172,8867
100730,813,20172,4149
100731,935,20172,7095
100732,573,20172,10292
100733,735,20172,13504
100734,817,20172,7146
100735,631,20172,13732
100736,255,20172,1907
100737,160,20172,15487
100738,430,20172,7875
100739,677,20172,12670
100740,755,20172,12336
100741,241,20172,15900
100742,383,20172,15237
100743,332,20172,19442
100744,604,20172,14546
100745,955,20172,18953
100746,153,20172,4105
100747,468,20172,16793
100748,46,20172,15381
100749,889,20172,18812
100750,914,20172,13158
100751,444,20172,3000
100752,208,20172,14727
100753,685,20172,9034
100754,978,20172,2314
100755,127,20172,18928
100756,565,20172,663
100757,720,20172,1733
100758,912,20172,8792
100759,676,20172,9532
100760,12,20172,15803
100761,70,20172,16887
100762,124,20172,3161
100763,88,20172,1961
100764,470,20172,14172
100765,471,20172,2023
100766,177,20172,5144
100767,429,20172,19915
100768,344,20172,7329
100769,77,20172,9580
100770,475,20172,1299
100771,3,20172,17163
100772,354,20172,15421
100773,389,20172,9895
100774,869,20172,5853
100775,684,20172,18474
100776,899,20172,8924
100777,848,20172,19532
100778,783,20172,10854
100779,968,20172,13015
100780,47,20172,2872
100781,722,20172,624
100782,382,20172,17244
100783,880,20172,1775
100784,385,20172,14591
100785,474,20172,17022
100786,682,20172,6160
100787,572,20172,813
100788,507,20172,8115
100789,472,20172,4983
100790,649,20172,15302
100791,959,20172,4293
100792,523,20172,12299
100793,321,20172,5025
100794,721,20172,7786
100795,75,20172,14821
100796,469,20172,14481
100797,193,20172,19123
100798,410,20172,15879
100799,941,20172,10799
100800,951,20172,2364
100801,408,20172,12491
100802,734,20172,19924
100803,222,20172,12350
100804,758,20172,2305
100805,178,20172,18165
100806,568,20172,10351
100807,601,20172,7110
100808,101,20172,18190
100809,80,20172,13975
100810,445,20172,17864
100811,295,20172,15777
100812,161,20172,8898
100813,773,20172,14492
100814,756,20172,12306
100815,816,20172,7138
100816,911,20172,12372
100817,102,20172,18797
100818,571,20172,16042
100819,306,20172,17917
100820,209,20172,6317
100821,15,20172,746
100822,966,20172,2694
100823,281,20172,13731
100824,330,20172,9478
100825,567,20172,13467
100826,192,20172,19840
100827,388,20172,7708
100828,948,20172,15885
100829,683,20172,4610
100830,230,20172,17295
100831,985,20172,19539
100832,256,20172,2835
100833,723,20172,4990
100834,331,20172,19927
100835,814,20172,3290
100836,934,20172,4225
100837,74,20172,2517
100838,524,20172,18546
100839,797,20172,7035
100840,274,20172,43
100841,92,20172,4706
100842,929,20172,5881
100843,296,20172,1930
100844,254,20172,14510
100845,447,20172,10681
100846,167,20172,10804
100847,603,20172,19698
100848,384,20172,12373
100849,913,20172,5008
100850,419,20172,19458
100851,772,20172,15541
100852,473,20172,12011
100853,678,20172,13165
100854,11,20172,13275
100855,67,20172,7176
100856,119,20172,7927
100857,681,20172,4170
100858,622,20172,16533
100859,866,20172,7066
100860,867,20172,5965
100861,647,20172,6274
100862,865,20172,15811
100863,798,20172,7769
100864,33,20172,1944
100865,280,20172,1331
100866,297,20172,2781
100867,602,20172,17221
100868,240,20172,3184
100869,838,20172,6512
100870,606,20172,11800
100871,840,20172,11658
100872,242,20172,5304
100873,152,20172,11007
100874,65,20172,4447
100875,688,20172,5533
100876,320,20172,13889
100877,928,20172,12320
100878,478,20172,8522
100879,576,20172,13283
100880,782,20172,6934
100881,915,20172,14722
100882,140,20172,851
100883,223,20172,10363
100884,176,20172,14007
100885,42,20172,14768
100886,131,20172,10244
100887,562,20172,12710
100888,307,20172,17283
100889,753,20172,13729
100890,972,20172,19272
100891,687,20172,14801
100892,467,20172,8587
100893,258,20172,15828
100894,815,20172,18356
100895,380,20172,6436
100896,623,20172,115
100897,757,20172,7601
100898,864,20172,13372
100899,412,20172,14477
100900,96,20172,18205
100901,86,20172,8852
100902,689,20172,15908
100903,78,20172,4772
100904,162,20172,11433
100905,52,20172,4567
100906,36,20172,9271
100907,900,20172,952
100908,646,20172,19992
100909,560,20172,217
100910,526,20172,18543
100911,329,20172,3452
100912,947,20172,14985
100913,752,20172,1132
100914,165,20172,15116
100915,259,20172,14224
100916,206,20172,12381
100917,953,20172,5137
100918,607,20172,13967
100919,379,20172,3148
100920,570,20172,14778
100921,736,20172,18361
100922,841,20172,7763
100923,561,20172,1548
100924,386,20172,15860
100925,505,20172,15988
100926,820,20172,9033
100927,675,20172,7225
100928,882,20172,5371
100929,59,20172,16205
100930,999,20172,7740
100931,989,20172,5109
100932,9,20172,7806
100933,154,20172,7092
100934,870,20172,17842
100935,991,20172,12338
100936,799,20172,10078
100937,387,20172,17532
100938,114,20172,5481
100939,322,20172,8875
100940,910,20172,19406
100941,355,20172,18078
100942,600,20172,11434
100943,892,20172,2510
100944,423,20172,6596
100945,754,20172,5473
100946,275,20172,5402
100947,443,20172,8599
100948,680,20172,16018
100949,122,20172,10038
100950,113,20172,15915
100951,724,20172,4503
100952,273,20172,8992
100953,187,20172,16818
100954,605,20172,1520
100955,849,20172,12000
100956,686,20172,15296
100957,155,20172,202
100958,651,20172,10381
100959,574,20172,18171
100960,409,20172,16181
100961,253,20172,964
100962,774,20172,10391
100963,257,20172,8925
100964,564,20172,2339
100965,969,20172,2139
100966,930,20172,11990
100967,521,20172,1128
100968,411,20172,13098
100969,563,20172,7834
100970,381,20172,4146
100971,818,20172,8606
100972,7,20172,3359
100973,575,20172,10474
100974,312,20172,6781
100975,812,20172,4398
100976,132,20172,19126
100977,207,20172,13555
100978,759,20172,3853
100979,95,20172,636
100980,977,20172,1239
100981,819,20172,3671
100982,23,20172,51
100983,525,20172,2073
100984,171,20172,12771
100985,979,20172,11603
100986,210,20172,17596
100987,179,20172,2710
100988,293,20172,15304
100989,994,20172,10578
100990,476,20172,2174
100991,963,20172,5020
100992,407,20172,5922
100993,477,20172,10475
100994,107,20172,847
100995,796,20172,16590
100996,996,20172,9841
100997,786,20172,9483
100998,144,20172,19011
100999,650,20172,10223
101000,333,20172,81
101001,417,20173,2327
101002,614,20173,4903
101003,601,20173,13510
101004,436,20173,827
101005,90,20173,11916
101006,798,20173,9157
101007,623,20173,18046
101008,168,20173,13337
101009,880,20173,14414
101010,318,20173,14705
101011,658,20173,16818
101012,230,20173,7549
101013,639,20173,12684
101014,903,20173,9242
101015,237,20173,19127
101016,652,20173,17753
101017,650,20173,7359
101018,630,20173,8613
101019,452,20173,15399
101020,624,20173,368
101021,789,20173,13670
101022,942,20173,9425
101023,655,20173,14235
101024,5,20173,3355
101025,988,20173,6786
101026,65,20173,10379
101027,324,20173,4716
101028,303,20173,7148
101029,651,20173,4432
101030,786,20173,11179
101031,600,20173,10374
101032,790,20173,4640
101033,121,20173,18328
101034,427,20173,1871
101035,236,20173,8536
101036,424,20173,19553
101037,418,20173,14154
101038,426,20173,7427
101039,322,20173,15462
101040,407,20173,18270
101041,98,20173,17775
101042,617,20173,3119
101043,799,20173,15451
101044,453,20173,8433
101045,419,20173,2370
101046,999,20173,3240
101047,166,20173,11909
101048,36,20173,5993
101049,433,20173,4909
101050,38,20173,12857
101051,803,20173,18121
101052,991,20173,10633
101053,315,20173,13226
101054,636,20173,19032
101055,953,20173,14375
101056,311,20173,5284
101057,103,20173,11179
101058,7,20173,3457
101059,317,20173,18413
101060,434,20173,1414
101061,780,20173,6823
101062,164,20173,5404
101063,599,20173,16888
101064,783,20173,11234
101065,127,20173,12454
101066,314,20173,2956
101067,635,20173,2460
101068,245,20173,5313
101069,447,20173,5775
101070,227,20173,18261
101071,67,20173,13537
101072,772,20173,18370
101073,943,20173,10259
101074,638,20173,10262
101075,615,20173,12505
101076,594,20173,13142
101077,879,20173,11837
101078,221,20173,10552
101079,887,20173,15698
101080,310,20173,8082
101081,408,20173,14476
101082,791,20173,18061
101083,402,20173,13873
101084,894,20173,18608
101085,954,20173,13648
101086,429,20173,6850
101087,235,20173,13003
101088,768,20173,4086
101089,637,20173,2412
101090,233,20173,670
101091,88,20173,3116
101092,616,20173,10804
101093,593,20173,9909
101094,895,20173,15637
101095,970,20173,11341
101096,243,20173,2013
101097,886,20173,13819
101098,779,20173,15188
101099,771,20173,12206
101100,62,20173,7966
101101,4,20173,11474
101102,435,20173,4747
101103,160,20173,11415
101104,955,20173,1398
101105,618,20173,41
101106,232,20173,47
101107,629,20173,19199
101108,19,20173,18708
101109,776,20173,14253
101110,319,20173,8985
101111,969,20173,15071
101112,788,20173,13415
101113,411,20173,12155
101114,794,20173,5803
101115,21,20173,19911
101116,122,20173,12522
101117,774,20173,8338
101118,97,20173,19120
101119,878,20173,18602
101120,37,20173,7379
101121,605,20173,17002
101122,231,20173,8439
101123,43,20173,14633
101124,440,20173,12988
101125,770,20173,8516
101126,644,20173,1287
101127,633,20173,5424
101128,609,20173,13750
101129,308,20173,1736
101130,627,20173,4969
101131,223,20173,11885
101132,323,20173,9036
101133,316,20173,16443
101134,648,20173,7633
101135,225,20173,415
101136,784,20173,2947
101137,423,20173,9003
101138,304,20173,18471
101139,17,20173,19285
101140,643,20173,6099
101141,899,20173,13515
101142,78,20173,17831
101143,796,20173,8385
101144,610,20173,127
101145,968,20173,9144
101146,421,20173,7767
101147,444,20173,5495
101148,597,20173,5499
101149,405,20173,5605
101150,63,20173,2580
101151,64,20173,7677
101152,956,20173,18384
101153,647,20173,6104
101154,414,20173,7597
101155,897,20173,10776
101156,787,20173,15281
101157,123,20173,19157
101158,229,20173,8854
101159,632,20173,16763
101160,412,20173,18637
101161,606,20173,154
101162,944,20173,13248
101163,442,20173,15686
101164,898,20173,13330
101165,126,20173,35
101166,244,20173,18584
101167,450,20173,12617
101168,625,20173,13327
101169,795,20173,14552
101170,234,20173,6154
101171,882,20173,2253
101172,775,20173,1654
101173,220,20173,4775
101174,596,20173,16805
101175,607,20173,8331
101176,162,20173,13875
101177,646,20173,7191
101178,422,20173,13215
101179,165,20173,1443
101180,645,20173,15534
101181,890,20173,2301
101182,320,20173,7373
101183,224,20173,1907
101184,239,20173,9880
101185,977,20173,18836
101186,984,20173,19111
101187,312,20173,13137
101188,801,20173,7998
101189,404,20173,2302
101190,431,20173,721
101191,443,20173,4193
101192,883,20173,17213
101193,902,20173,11744
101194,656,20173,14369
101195,42,20173,18620
101196,413,20173,16193
101197,441,20173,16068
101198,307,20173,7195
101199,170,20173,10118
101200,888,20173,13753
101201,782,20173,6081
101202,608,20173,4232
101203,240,20173,19958
101204,957,20173,2303
101205,39,20173,17699
101206,893,20173,4500
101207,900,20173,11142
101208,628,20173,8759
101209,79,20173,15186
101210,626,20173,5481
101211,657,20173,6888
101212,428,20173,8185
101213,792,20173,6203
101214,631,20173,2114
101215,641,20173,9106
101216,448,20173,15261
101217,169,20173,11695
101218,219,20173,18054
101219,425,20173,2869
101220,309,20173,9695
101221,649,20173,15944
101222,222,20173,2240
101223,603,20173,1634
101224,66,20173,991
101225,896,20173,12782
101226,438,20173,7018
101227,445,20173,11530
101228,621,20173,14995
101229,634,20173,2555
101230,773,20173,5573
101231,983,20173,17993
101232,891,20173,18128
101233,446,20173,4955
101234,416,20173,803
101235,437,20173,7202
101236,406,20173,19879
101237,242,20173,3779
101238,936,20173,621
101239,598,20173,8072
101240,420,20173,10476
101241,778,20173,10065
101242,602,20173,16819
101243,6,20173,8009
101244,877,20173,14301
101245,161,20173,964
101246,171,20173,6576
101247,613,20173,14583
101248,892,20173,14823
101249,226,20173,4302
101250,409,20173,8827
101251,305,20173,7521
101252,640,20173,1389
101253,889,20173,15920
101254,885,20173,18858
101255,653,20173,17831
101256,802,20173,8725
101257,619,20173,6462
101258,432,20173,19843
101259,125,20173,2080
101260,403,20173,11405
101261,415,20173,12353
101262,451,20173,13989
101263,971,20173,8143
101264,978,20173,13916
101265,769,20173,13800
101266,118,20173,16632
101267,642,20173,18797
101268,881,20173,223
101269,159,20173,1621
101270,884,20173,9965
101271,935,20173,1813
101272,611,20173,8755
101273,80,20173,9917
101274,241,20173,2315
101275,238,20173,3475
101276,604,20173,15977
101277,18,20173,17432
101278,430,20173,10863
101279,620,20173,1088
101280,172,20173,13698
101281,439,20173,8267
101282,793,20173,19323
101283,124,20173,5286
